point_idx,delta_nm,raw_force_nN,stitched_force_nN,segment_id,cumulative_offset_nN,used_for_fit,date,file,group,sample,linker,surfactant,displacement_nm,setpoint,curve_id,rupture_idx
9,35.15618441560653,0.31909075422199606,0.31909075422199606,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
10,39.06255316389682,-0.16214727778595517,-0.16214727778595517,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
11,42.968686182473284,0.3067226869813595,0.3067226869813595,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
12,46.8750074236207,0.15803465497340596,0.15803465497340596,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
13,50.7812524207686,-0.1569453802592804,-0.1569453802592804,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
14,54.68753973048745,-0.06811341226723044,-0.06811341226723044,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
15,58.59371686192107,0.09196655250007524,0.09196655250007524,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
16,62.499946485925626,0.584598520492122,0.584598520492122,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
17,66.40615754878782,0.5071584852594384,0.5071584852594384,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
18,70.31255344422094,-0.16410954674852007,-0.16410954674852007,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
19,74.21869664136885,0.23351041801879546,0.23351041801879546,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
20,78.12503824394484,-0.057707613989151696,-0.057707613989151696,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
21,82.03116447537846,0.4586723507781514,0.4586723507781514,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
22,85.93739409938301,0.9513043187701982,0.9513043187701982,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
23,89.84359498367377,0.9451142835375137,0.9451142835375137,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
24,93.75006213624977,-0.22495374847044047,-0.22495374847044047,0,0.0,False,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
25,97.65621890768338,0.07764621629687696,0.07764621629687696,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
26,101.56239084597365,0.9740781842889206,0.9740781842889206,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
27,105.46849671740728,1.6329781490562283,1.6329781490562283,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
28,109.37502494998326,0.0353501170482744,0.0353501170482744,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
29,113.28125117970214,0.5517420850403312,0.5517420850403312,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
30,117.18731972685,1.4719120498076421,1.4719120498076421,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
31,121.09372919371174,0.7056440177996919,0.7056440177996919,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
32,124.99987917943105,1.0557439825670016,1.0557439825670016,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
33,128.9061223748642,1.4533759505590496,1.4533759505590496,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
34,132.81239791201207,0.9246159153263562,0.9246159153263562,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
35,136.71871236744525,0.8234278833184092,0.8234278833184092,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
36,140.62475376745024,1.9336278480857203,1.9336278480857203,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
37,144.5309290985977,2.8063098160777713,2.8063098160777713,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
38,148.43728607288844,1.70748978084508,1.70748978084508,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
39,152.34356998975016,1.8200717488371296,1.8200717488371296,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
40,156.24972676118375,2.122671713604433,2.122671713604433,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
41,160.15600389090264,2.282763681596485,2.282763681596485,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
42,164.06219459519335,2.347833646363796,2.347833646363796,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
43,167.9684004663408,3.006735614355847,3.006735614355847,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
44,171.87463188920296,2.7867755791231588,2.7867755791231588,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
45,175.78090901892182,2.946867547115204,2.946867547115204,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
46,179.68719473464114,2.3468575118825115,2.3468575118825115,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
47,183.59341757150284,2.886999479874561,2.886999479874561,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
48,187.49971007436503,2.239479444641873,2.239479444641873,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
49,191.40580396694102,3.682231412633918,3.682231412633918,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
50,195.31217451551748,2.4883913774012356,2.4883913774012356,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
51,199.21838377952204,3.12354334539328,3.12354334539328,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
52,203.12457448238425,3.1886233101605868,3.1886233101605868,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
53,207.0309126921031,2.9211552781526464,2.9211552781526464,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
54,210.93702535067956,3.5325452429199515,3.5325452429199515,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
55,214.84334319896985,3.4076072109119977,3.4076072109119977,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
56,218.7496119489749,2.926357175679314,2.926357175679314,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
57,222.65583139297945,3.490249143671363,3.490249143671363,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
58,226.56208317584162,3.1277691084386774,3.1277691084386774,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
59,230.46830940698905,3.644151076430724,3.644151076430724,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
60,234.37459512270837,3.0441410411980314,3.0441410411980314,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
61,238.28082135242724,3.560533009190074,3.560533009190074,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
62,242.186981516718,3.8393829739573917,3.8393829739573917,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
63,246.0934045578654,2.9780949419494362,2.9780949419494362,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
64,249.99958168929902,3.138174906716756,3.138174906716756,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
65,253.9057502333036,4.058366874708803,4.058366874708803,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
66,257.8121004218801,3.0070468394761107,3.0070468394761107,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
67,261.7184827430275,2.4307988074681575,2.4307988074681575,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
68,265.62450378303254,3.683518772235473,3.683518772235473,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
69,269.53091324989424,2.917250740227516,2.917250740227516,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
70,273.4370666284707,3.243600704994833,3.243600704994833,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
71,277.3433301853324,3.49870267298688,3.49870267298688,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
72,281.24964304819457,2.7086626377541876,2.7086626377541876,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
73,285.15591678362773,2.8925146057462356,2.8925146057462356,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
74,289.06219231934705,2.3637645705135455,2.3637645705135455,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
75,292.9683880104945,3.093926538505592,3.093926538505592,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
76,296.8745855019281,3.111486503272907,3.111486503272907,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
77,300.7808592373612,3.295338471264955,3.295338471264955,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
78,304.6872754913658,2.4815604392570094,2.4815604392570094,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
79,308.5934220827994,2.8554204040243114,2.8554204040243114,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
80,312.499621166804,3.561832372016365,3.561832372016365,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
81,316.40594760252327,2.676782336783674,2.676782336783674,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
82,320.31212293367076,3.5494643047757286,3.5494643047757286,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
83,324.21838150367574,3.1394742695430367,3.1394742695430367,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
84,328.12481472339465,2.206936237535089,2.206936237535089,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
85,332.03097828197104,2.4620262023023898,2.4620262023023898,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
86,335.93714343311854,3.40596817029445,3.40596817029445,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
87,339.8434020031235,2.995978135061751,2.995978135061751,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
88,343.7496994928424,3.013550103053806,3.013550103053806,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
89,347.6557307128474,4.195010067821112,4.195010067821112,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
90,351.56216053970917,3.286222035813168,3.286222035813168,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
91,355.4683987497142,3.0187520005804664,3.0187520005804664,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
92,359.37461480086165,3.6063939685725295,3.6063939685725295,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
93,363.28069691943807,4.431563933339831,4.431563933339831,0,0.0,True,20260415,linker2-paa-.1000nm.spm - NanoScope Analysis.txt,linker2-paa,linker2,linker2,paa,1000.0,,20260415::linker2-paa-.1000nm.spm - NanoScope Analysis.txt,
